store_id,city,state,store_name,category,address,phone,rating,review_count,maps_search_url,checked_date,record_type,part_id,part_name,part_search_term,availability_status,part_store_maps_search_url,mapping_note,price_min_inr,price_typical_inr,price_max_inr,price_confidence,price_basis,price_as_of,school_project_price_inr,school_price_note
BLR-001,Bengaluru,Karnataka,Probots Electronics India Pvt Ltd,Electronic parts supplier,"Sankalpa 530, GF & 1F, 5th Cross Road, Vinayaka Layout, 9th Block, 2nd Stage, Nagarbhavi, Bengaluru, Karnataka 560072",+91 86180 50706,4.6,648,https://www.google.com/maps/search/?api=1&query=Probots+Electronics+India+Pvt+Ltd+Bengaluru,2026-08-30,part_search_seed,CON-011,Dupont Crimp Kit,Dupont Crimp Kit,unverified_search_seed,https://www.google.com/maps/search/?api=1&query=Probots+Electronics+India+Pvt+Ltd+Dupont+Crimp+Kit+Bengaluru,Suggested local store to ask/search first based on store type; this does not claim current stock.,20,300,2500,Low,Category-based India market estimate,2026-08-30,300,School-project baseline: typical low-cost hobby/education price.
BLR-001,Bengaluru,Karnataka,Probots Electronics India Pvt Ltd,Electronic parts supplier,"Sankalpa 530, GF & 1F, 5th Cross Road, Vinayaka Layout, 9th Block, 2nd Stage, Nagarbhavi, Bengaluru, Karnataka 560072",+91 86180 50706,4.6,648,https://www.google.com/maps/search/?api=1&query=Probots+Electronics+India+Pvt+Ltd+Bengaluru,2026-08-30,part_search_seed,CON-012,Ferrule Kit,Ferrule Kit,unverified_search_seed,https://www.google.com/maps/search/?api=1&query=Probots+Electronics+India+Pvt+Ltd+Ferrule+Kit+Bengaluru,Suggested local store to ask/search first based on store type; this does not claim current stock.,20,300,2500,Low,Category-based India market estimate,2026-08-30,300,School-project baseline: typical low-cost hobby/education price.
BLR-001,Bengaluru,Karnataka,Probots Electronics India Pvt Ltd,Electronic parts supplier,"Sankalpa 530, GF & 1F, 5th Cross Road, Vinayaka Layout, 9th Block, 2nd Stage, Nagarbhavi, Bengaluru, Karnataka 560072",+91 86180 50706,4.6,648,https://www.google.com/maps/search/?api=1&query=Probots+Electronics+India+Pvt+Ltd+Bengaluru,2026-08-30,part_search_seed,CON-013,Heat-Shrink Tubing,Heat-Shrink Tubing,unverified_search_seed,https://www.google.com/maps/search/?api=1&query=Probots+Electronics+India+Pvt+Ltd+Heat-Shrink+Tubing+Bengaluru,Suggested local store to ask/search first based on store type; this does not claim current stock.,20,300,2500,Low,Category-based India market estimate,2026-08-30,300,School-project baseline: typical low-cost hobby/education price.
BLR-001,Bengaluru,Karnataka,Probots Electronics India Pvt Ltd,Electronic parts supplier,"Sankalpa 530, GF & 1F, 5th Cross Road, Vinayaka Layout, 9th Block, 2nd Stage, Nagarbhavi, Bengaluru, Karnataka 560072",+91 86180 50706,4.6,648,https://www.google.com/maps/search/?api=1&query=Probots+Electronics+India+Pvt+Ltd+Bengaluru,2026-08-30,part_search_seed,CON-014,JST-GH Connector Kit,JST-GH Connector Kit,unverified_search_seed,https://www.google.com/maps/search/?api=1&query=Probots+Electronics+India+Pvt+Ltd+JST-GH+Connector+Kit+Bengaluru,Suggested local store to ask/search first based on store type; this does not claim current stock.,20,300,2500,Low,Category-based India market estimate,2026-08-30,300,School-project baseline: typical low-cost hobby/education price.
BLR-001,Bengaluru,Karnataka,Probots Electronics India Pvt Ltd,Electronic parts supplier,"Sankalpa 530, GF & 1F, 5th Cross Road, Vinayaka Layout, 9th Block, 2nd Stage, Nagarbhavi, Bengaluru, Karnataka 560072",+91 86180 50706,4.6,648,https://www.google.com/maps/search/?api=1&query=Probots+Electronics+India+Pvt+Ltd+Bengaluru,2026-08-30,part_search_seed,CON-015,JST-PH Connector Kit,JST-PH Connector Kit,unverified_search_seed,https://www.google.com/maps/search/?api=1&query=Probots+Electronics+India+Pvt+Ltd+JST-PH+Connector+Kit+Bengaluru,Suggested local store to ask/search first based on store type; this does not claim current stock.,20,300,2500,Low,Category-based India market estimate,2026-08-30,300,School-project baseline: typical low-cost hobby/education price.
BLR-001,Bengaluru,Karnataka,Probots Electronics India Pvt Ltd,Electronic parts supplier,"Sankalpa 530, GF & 1F, 5th Cross Road, Vinayaka Layout, 9th Block, 2nd Stage, Nagarbhavi, Bengaluru, Karnataka 560072",+91 86180 50706,4.6,648,https://www.google.com/maps/search/?api=1&query=Probots+Electronics+India+Pvt+Ltd+Bengaluru,2026-08-30,part_search_seed,CON-016,JST-XH Connector Kit,JST-XH Connector Kit,unverified_search_seed,https://www.google.com/maps/search/?api=1&query=Probots+Electronics+India+Pvt+Ltd+JST-XH+Connector+Kit+Bengaluru,Suggested local store to ask/search first based on store type; this does not claim current stock.,20,300,2500,Low,Category-based India market estimate,2026-08-30,300,School-project baseline: typical low-cost hobby/education price.
BLR-001,Bengaluru,Karnataka,Probots Electronics India Pvt Ltd,Electronic parts supplier,"Sankalpa 530, GF & 1F, 5th Cross Road, Vinayaka Layout, 9th Block, 2nd Stage, Nagarbhavi, Bengaluru, Karnataka 560072",+91 86180 50706,4.6,648,https://www.google.com/maps/search/?api=1&query=Probots+Electronics+India+Pvt+Ltd+Bengaluru,2026-08-30,part_search_seed,CON-017,Shielded Twisted Pair Cable,Shielded Twisted Pair Cable,unverified_search_seed,https://www.google.com/maps/search/?api=1&query=Probots+Electronics+India+Pvt+Ltd+Shielded+Twisted+Pair+Cable+Bengaluru,Suggested local store to ask/search first based on store type; this does not claim current stock.,20,300,2500,Low,Category-based India market estimate,2026-08-30,300,School-project baseline: typical low-cost hobby/education price.
BLR-001,Bengaluru,Karnataka,Probots Electronics India Pvt Ltd,Electronic parts supplier,"Sankalpa 530, GF & 1F, 5th Cross Road, Vinayaka Layout, 9th Block, 2nd Stage, Nagarbhavi, Bengaluru, Karnataka 560072",+91 86180 50706,4.6,648,https://www.google.com/maps/search/?api=1&query=Probots+Electronics+India+Pvt+Ltd+Bengaluru,2026-08-30,part_search_seed,CON-018,Silicone High-Flex Wire,Silicone High-Flex Wire,unverified_search_seed,https://www.google.com/maps/search/?api=1&query=Probots+Electronics+India+Pvt+Ltd+Silicone+High-Flex+Wire+Bengaluru,Suggested local store to ask/search first based on store type; this does not claim current stock.,20,300,2500,Low,Category-based India market estimate,2026-08-30,300,School-project baseline: typical low-cost hobby/education price.
BLR-001,Bengaluru,Karnataka,Probots Electronics India Pvt Ltd,Electronic parts supplier,"Sankalpa 530, GF & 1F, 5th Cross Road, Vinayaka Layout, 9th Block, 2nd Stage, Nagarbhavi, Bengaluru, Karnataka 560072",+91 86180 50706,4.6,648,https://www.google.com/maps/search/?api=1&query=Probots+Electronics+India+Pvt+Ltd+Bengaluru,2026-08-30,part_search_seed,CON-019,Slip Ring,Slip Ring,unverified_search_seed,https://www.google.com/maps/search/?api=1&query=Probots+Electronics+India+Pvt+Ltd+Slip+Ring+Bengaluru,Suggested local store to ask/search first based on store type; this does not claim current stock.,20,300,2500,Low,Category-based India market estimate,2026-08-30,300,School-project baseline: typical low-cost hobby/education price.
BLR-001,Bengaluru,Karnataka,Probots Electronics India Pvt Ltd,Electronic parts supplier,"Sankalpa 530, GF & 1F, 5th Cross Road, Vinayaka Layout, 9th Block, 2nd Stage, Nagarbhavi, Bengaluru, Karnataka 560072",+91 86180 50706,4.6,648,https://www.google.com/maps/search/?api=1&query=Probots+Electronics+India+Pvt+Ltd+Bengaluru,2026-08-30,part_search_seed,CON-020,XT30 Connector,XT30 Connector,unverified_search_seed,https://www.google.com/maps/search/?api=1&query=Probots+Electronics+India+Pvt+Ltd+XT30+Connector+Bengaluru,Suggested local store to ask/search first based on store type; this does not claim current stock.,20,300,2500,Low,Category-based India market estimate,2026-08-30,300,School-project baseline: typical low-cost hobby/education price.
BLR-001,Bengaluru,Karnataka,Probots Electronics India Pvt Ltd,Electronic parts supplier,"Sankalpa 530, GF & 1F, 5th Cross Road, Vinayaka Layout, 9th Block, 2nd Stage, Nagarbhavi, Bengaluru, Karnataka 560072",+91 86180 50706,4.6,648,https://www.google.com/maps/search/?api=1&query=Probots+Electronics+India+Pvt+Ltd+Bengaluru,2026-08-30,part_search_seed,CON-021,XT60 Connector,XT60 Connector,unverified_search_seed,https://www.google.com/maps/search/?api=1&query=Probots+Electronics+India+Pvt+Ltd+XT60+Connector+Bengaluru,Suggested local store to ask/search first based on store type; this does not claim current stock.,20,300,2500,Low,Category-based India market estimate,2026-08-30,300,School-project baseline: typical low-cost hobby/education price.
BLR-001,Bengaluru,Karnataka,Probots Electronics India Pvt Ltd,Electronic parts supplier,"Sankalpa 530, GF & 1F, 5th Cross Road, Vinayaka Layout, 9th Block, 2nd Stage, Nagarbhavi, Bengaluru, Karnataka 560072",+91 86180 50706,4.6,648,https://www.google.com/maps/search/?api=1&query=Probots+Electronics+India+Pvt+Ltd+Bengaluru,2026-08-30,part_search_seed,CON-022,XT90 Anti-Spark Connector,XT90 Anti-Spark Connector,unverified_search_seed,https://www.google.com/maps/search/?api=1&query=Probots+Electronics+India+Pvt+Ltd+XT90+Anti-Spark+Connector+Bengaluru,Suggested local store to ask/search first based on store type; this does not claim current stock.,20,300,2500,Low,Category-based India market estimate,2026-08-30,300,School-project baseline: typical low-cost hobby/education price.
BLR-002,Bengaluru,Karnataka,Robocraze Warehouse,Electronic parts supplier,"Ground Floor, 912/10, 4th G Main Rd, Chellikere, Chelekare, Kalyan Nagar, Bengaluru, Karnataka 560043",+91 81230 57137,4.6,3285,https://www.google.com/maps/search/?api=1&query=Robocraze+Warehouse+Bengaluru,2026-08-30,part_search_seed,FRC-001,6-Axis Force/Torque Sensor,6-Axis Force/Torque Sensor,unverified_search_seed,https://www.google.com/maps/search/?api=1&query=Robocraze+Warehouse+6-Axis+Force%2FTorque+Sensor+Bengaluru,Suggested local store to ask/search first based on store type; this does not claim current stock.,30000,30000,30000,Low,Industrial sensor import estimate,2026-08-30,30000,School-project baseline: minimum practical/entry-level price used; premium/industrial variants excluded.
BLR-002,Bengaluru,Karnataka,Robocraze Warehouse,Electronic parts supplier,"Ground Floor, 912/10, 4th G Main Rd, Chellikere, Chelekare, Kalyan Nagar, Bengaluru, Karnataka 560043",+91 81230 57137,4.6,3285,https://www.google.com/maps/search/?api=1&query=Robocraze+Warehouse+Bengaluru,2026-08-30,part_search_seed,FRC-002,Bumper / Collision Sensor,Bumper / Collision Sensor,unverified_search_seed,https://www.google.com/maps/search/?api=1&query=Robocraze+Warehouse+Bumper+%2F+Collision+Sensor+Bengaluru,Suggested local store to ask/search first based on store type; this does not claim current stock.,80,80,80,Low,Category-based India market estimate,2026-08-30,80,School-project baseline: minimum practical/entry-level price used; premium/industrial variants excluded.
BLR-002,Bengaluru,Karnataka,Robocraze Warehouse,Electronic parts supplier,"Ground Floor, 912/10, 4th G Main Rd, Chellikere, Chelekare, Kalyan Nagar, Bengaluru, Karnataka 560043",+91 81230 57137,4.6,3285,https://www.google.com/maps/search/?api=1&query=Robocraze+Warehouse+Bengaluru,2026-08-30,part_search_seed,FRC-003,Capacitive Tactile Sensor,Capacitive Tactile Sensor,unverified_search_seed,https://www.google.com/maps/search/?api=1&query=Robocraze+Warehouse+Capacitive+Tactile+Sensor+Bengaluru,Suggested local store to ask/search first based on store type; this does not claim current stock.,80,80,80,Low,Category-based India market estimate,2026-08-30,80,School-project baseline: minimum practical/entry-level price used; premium/industrial variants excluded.
BLR-002,Bengaluru,Karnataka,Robocraze Warehouse,Electronic parts supplier,"Ground Floor, 912/10, 4th G Main Rd, Chellikere, Chelekare, Kalyan Nagar, Bengaluru, Karnataka 560043",+91 81230 57137,4.6,3285,https://www.google.com/maps/search/?api=1&query=Robocraze+Warehouse+Bengaluru,2026-08-30,part_search_seed,FRC-004,Foot Force Sensor,Foot Force Sensor,unverified_search_seed,https://www.google.com/maps/search/?api=1&query=Robocraze+Warehouse+Foot+Force+Sensor+Bengaluru,Suggested local store to ask/search first based on store type; this does not claim current stock.,80,80,80,Low,Category-based India market estimate,2026-08-30,80,School-project baseline: minimum practical/entry-level price used; premium/industrial variants excluded.
BLR-002,Bengaluru,Karnataka,Robocraze Warehouse,Electronic parts supplier,"Ground Floor, 912/10, 4th G Main Rd, Chellikere, Chelekare, Kalyan Nagar, Bengaluru, Karnataka 560043",+91 81230 57137,4.6,3285,https://www.google.com/maps/search/?api=1&query=Robocraze+Warehouse+Bengaluru,2026-08-30,part_search_seed,FRC-005,Force-Sensitive Resistor (FSR),Force-Sensitive Resistor (FSR),unverified_search_seed,https://www.google.com/maps/search/?api=1&query=Robocraze+Warehouse+Force-Sensitive+Resistor+%28FSR%29+Bengaluru,Suggested local store to ask/search first based on store type; this does not claim current stock.,80,80,80,Low,Category-based India market estimate,2026-08-30,80,School-project baseline: minimum practical/entry-level price used; premium/industrial variants excluded.
BLR-002,Bengaluru,Karnataka,Robocraze Warehouse,Electronic parts supplier,"Ground Floor, 912/10, 4th G Main Rd, Chellikere, Chelekare, Kalyan Nagar, Bengaluru, Karnataka 560043",+91 81230 57137,4.6,3285,https://www.google.com/maps/search/?api=1&query=Robocraze+Warehouse+Bengaluru,2026-08-30,part_search_seed,FRC-006,Joint Torque Sensor,Joint Torque Sensor,unverified_search_seed,https://www.google.com/maps/search/?api=1&query=Robocraze+Warehouse+Joint+Torque+Sensor+Bengaluru,Suggested local store to ask/search first based on store type; this does not claim current stock.,6000,6000,6000,Low,Industrial/import estimate,2026-08-30,6000,School-project baseline: minimum practical/entry-level price used; premium/industrial variants excluded.
BLR-002,Bengaluru,Karnataka,Robocraze Warehouse,Electronic parts supplier,"Ground Floor, 912/10, 4th G Main Rd, Chellikere, Chelekare, Kalyan Nagar, Bengaluru, Karnataka 560043",+91 81230 57137,4.6,3285,https://www.google.com/maps/search/?api=1&query=Robocraze+Warehouse+Bengaluru,2026-08-30,part_search_seed,FRC-007,Load Cell + HX711,Load Cell + HX711,unverified_search_seed,https://www.google.com/maps/search/?api=1&query=Robocraze+Warehouse+Load+Cell+%2B+HX711+Bengaluru,Suggested local store to ask/search first based on store type; this does not claim current stock.,80,80,80,Low,Category-based India market estimate,2026-08-30,80,School-project baseline: minimum practical/entry-level price used; premium/industrial variants excluded.
BLR-002,Bengaluru,Karnataka,Robocraze Warehouse,Electronic parts supplier,"Ground Floor, 912/10, 4th G Main Rd, Chellikere, Chelekare, Kalyan Nagar, Bengaluru, Karnataka 560043",+91 81230 57137,4.6,3285,https://www.google.com/maps/search/?api=1&query=Robocraze+Warehouse+Bengaluru,2026-08-30,part_search_seed,FRC-008,Robotic Skin / Pressure Matrix,Robotic Skin / Pressure Matrix,unverified_search_seed,https://www.google.com/maps/search/?api=1&query=Robocraze+Warehouse+Robotic+Skin+%2F+Pressure+Matrix+Bengaluru,Suggested local store to ask/search first based on store type; this does not claim current stock.,3000,3000,3000,Low,Research/import estimate,2026-08-30,3000,School-project baseline: minimum practical/entry-level price used; premium/industrial variants excluded.
BLR-002,Bengaluru,Karnataka,Robocraze Warehouse,Electronic parts supplier,"Ground Floor, 912/10, 4th G Main Rd, Chellikere, Chelekare, Kalyan Nagar, Bengaluru, Karnataka 560043",+91 81230 57137,4.6,3285,https://www.google.com/maps/search/?api=1&query=Robocraze+Warehouse+Bengaluru,2026-08-30,part_search_seed,FRC-009,Single-Axis Force Sensor,Single-Axis Force Sensor,unverified_search_seed,https://www.google.com/maps/search/?api=1&query=Robocraze+Warehouse+Single-Axis+Force+Sensor+Bengaluru,Suggested local store to ask/search first based on store type; this does not claim current stock.,80,80,80,Low,Category-based India market estimate,2026-08-30,80,School-project baseline: minimum practical/entry-level price used; premium/industrial variants excluded.
